JobID,User Name,Domain Name,Document Name,Date Time,Type,Department Number,Pages,Size,Status,Sets,PIN,Project Code
16463,allanc,,TRF4479.pdf,2021-01-05T08:29:32,Print,,1,LETTER,4000,1,,
16462,allanc,,IMG_20201214_090124988,2021-01-05T08:29:05,Print,,1,LETTER,4000,1,,
16461,allanc,,IMG_20201214_090106654,2021-01-05T08:28:29,Print,,1,LETTER,4000,1,,
16460,allanc,,IMG_20201214_090153338,2021-01-05T08:27:46,Print,,1,LETTER,4000,1,,
16459,allanc,,Microsoft Word - SOLICITUD NC SLIDING PANEL SOPORTE,2021-01-05T08:26:39,Print,,1,LETTER,4000,1,,
16458,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2021-01-05T08:15:47,Print,,1,LETTER,4000,1,,
16457,,,,2021-01-04T16:52:36,Print,,1,LETTER,4000,1,,
16456,,,,2021-01-04T16:52:34,Print,,2,LETTER,4000,1,,
16455,moises,,VERTILUX Mail - Foto en el sistema coleccion PS403 3% PS304 4%,2021-01-04T16:32:56,Print,,1,LETTER,4000,1,,
16454,kimmcw,,Remote Desktop Redirected Printer Doc,2021-01-04T16:32:40,Print,,5,LETTER,4000,1,,
16453,kimmcw,,VERTILUX Mail - Fwd_ UCSD 650-3% White Linen damaged,2021-01-04T16:29:31,Print,,10,LETTER,4000,1,,
16452,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2021-01-04T16:01:02,Print,,4,LETTER,4000,1,,
16451,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2021-01-04T15:00:27,Print,,1,LETTER,4000,1,,
16450,allanc,,Crystal Reports - RA Return Authorization,2021-01-04T14:58:17,Print,,1,LETTER,4000,1,,
16449,kimmcw,,Remote Desktop Redirected Printer Doc,2021-01-04T14:48:06,Print,,1,LETTER,4000,1,,
16448,allanc,,INVOICE-LASER BO AND SO AND CUST PO (2).pdf,2021-01-04T14:47:35,Print,,1,LETTER,4000,1,,
16447,allanc,,Microsoft Office Outlook - Memo Style,2021-01-04T14:46:01,Print,,1,LETTER,4000,1,,
16446,kimmcw,,Remote Desktop Redirected Printer Doc,2021-01-04T14:39:05,Print,,1,LETTER,4000,1,,
16445,kimmcw,,Microsoft Word - 0-149-08-E38WH,2021-01-04T14:28:22,Print,,2,LETTER,4000,1,,
16444,kimmcw,,RA Return Authorization,2021-01-04T13:44:36,Print,,1,LETTER,4000,1,,
16442,,,,2021-01-04T12:39:34,Copy,,1,LETTER,4000,1,,
16441,,,,2021-01-04T12:39:06,Copy,,1,LETTER,4000,1,,
16440,kimmcw,,Highlights - DEC.xlsx,2021-01-04T12:38:51,Print,,4,LETTER,4000,1,,
16439,kimmcw,,Highlights - DEC.xlsx,2021-01-04T12:35:55,Print,,4,LETTER,4000,1,,
16438,Isabell,,VERTILUX Mail - Re_ NEW FABRICS,2021-01-04T12:14:51,Print,,5,LETTER,4000,1,,
16437,allanc,,Crystal Reports - RA Return Authorization,2021-01-04T12:07:21,Print,,1,LETTER,4000,1,,
16436,allanc,,PO_7080_from_Palace_Interior_Design_Inc._13972.pdf,2021-01-04T11:52:35,Print,,1,LETTER,4000,1,,
16435,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2021-01-04T11:51:55,Print,,1,LETTER,4000,1,,
16434,kimmcw,,inv - ?? CREDIT ?.xls,2021-01-04T11:49:47,Print,,1,LETTER,4000,1,,
16433,kimmcw,,_B8B4BCFE20696E76202D2086B4CFE82043524544495420D3C32E786C73_,2021-01-04T11:36:28,Print,,1,LETTER,4000,1,,
16431,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2021-01-04T10:07:46,Print,,1,LETTER,4000,1,,
16430,Edwin,EDWIN-SURFACE,ACFrOgCkLDQFfyLCzedHPk9e6EVkYZglUmbUE7E...UW2VKrk5aHdkw-9EgHo1hSTyLLBAPQQrvEI9M=,2021-01-04T10:05:42,Print,,7,LETTER,4000,1,,
16429,mobile,,P2Wooo006500350000r63743D5177F521.pdf,2021-01-04T09:06:15,Print,,1,LETTER,4000,1,,
16428,mobile,,P2Wihh519h634710251503050108102.pdf,2021-01-04T09:05:45,Print,,1,LETTER,4000,1,,
16427,mobile,,P2Wihh519h634910204456040100202.pdf,2021-01-04T09:03:13,Print,,1,LETTER,4000,1,,
16426,Edwin,EDWIN-SURFACE,Microsoft PowerPoint - Presentation1,2021-01-04T09:03:11,Print,,7,LETTER,4000,1,,
16425,mobile,,P2Wihh519h634810250143040109102.pdf,2021-01-04T09:02:14,Print,,1,LETTER,4000,1,,
16423,allanc,,77825444142.pdf,2021-01-04T08:49:55,Print,,1,LETTER,4000,1,,
16422,allanc,,Bill of Lading Completed.,2021-01-04T08:49:24,Print,,1,LETTER,4000,1,,
16421,Edwin,EDWIN-SURFACE,Salary.com Salary Wizard- Do you know w...orth_ _ Salary-Calculator _ Salary.com,2021-01-04T08:42:04,Print,,1,LETTER,4000,1,,
16420,Edwin,EDWIN-SURFACE,Salary.com Salary Wizard- Do you know w...orth_ _ Salary-Calculator _ Salary.com,2021-01-04T08:41:25,Print,,1,LETTER,4000,1,,
16419,,,,2020-12-31T13:10:26,Copy,,1,LETTER,4000,1,,
16418,kimmcw,,Copy of RMA's Monthly Reports DEC2020f.xlsx,2020-12-31T13:10:06,Print,,1,LETTER,4000,1,,
16417,allanc,,Microsoft Office Outlook - Memo Style,2020-12-31T13:06:45,Print,,7,LETTER,4000,1,,
16416,kimmcw,,RA Return Authorization,2020-12-31T13:03:45,Print,,1,LETTER,4000,1,,
16415,,,,2020-12-31T12:56:15,Copy,,1,LETTER,4000,1,,
16414,kimmcw,,Copy of RMA's Monthly Reports DEC2020.xlsx,2020-12-31T12:55:40,Print,,1,LETTER,4000,1,,
16413,,,,2020-12-31T12:47:34,Copy,,9,LETTER,4000,1,,
16412,,,,2020-12-31T12:36:10,Copy,,3,LETTER,4000,1,,
16411,allanc,,Crystal Reports - RA Return Authorization,2020-12-31T12:31:24,Print,,1,LETTER,4000,1,,
16410,,,,2020-12-31T12:09:40,Copy,,1,LETTER,4000,1,,
16409,,,,2020-12-31T12:09:15,Copy,,1,LETTER,4000,1,,
16408,kimmcw,,Motor Log December 2020 Summary-Final.xlsx,2020-12-31T12:08:54,Print,,4,LETTER,4000,1,,
16407,kimmcw,,Book1,2020-12-31T10:51:52,Print,,43,LETTER,4000,1,,
16406,allanc,,Microsoft Office Outlook - Memo Style,2020-12-31T10:34:05,Print,,7,LETTER,4000,1,,
16405,kimmcw,,Motor Log November 2020 Summary-Finala.xlsx,2020-12-31T10:33:22,Print,,1,LETTER,4000,1,,
16404,,,,2020-12-31T10:23:17,Copy,,1,LETTER,4000,1,,
16403,kimmcw,,Motor Log November 2020 Summary-Finala.xlsx,2020-12-31T10:22:07,Print,,4,LETTER,4000,1,,
16402,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-30T18:09:25,Print,,3,LETTER,4000,1,,
16401,kimmcw,,Book1,2020-12-30T18:07:00,Print,,2,LETTER,4000,1,,
16400,kimmcw,,Book1,2020-12-30T18:05:48,Print,,1,LETTER,4000,1,,
16399,kimmcw,,REPORTE_DE_DEVOLUCIÓN_DE_MOTORES_FALLADOS_-REPORTE_PARA_PROVEEDOR (1).xls,2020-12-30T18:03:15,Print,,1,LETTER,4000,1,,
16398,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-30T18:03:13,Print,,2,LETTER,4000,1,,
16397,kimmcw,,REPORTE_DE_DEVOLUCIÓN_DE_MOTORES_FALLADOS_-REPORTE_PARA_PROVEEDOR.xls,2020-12-30T18:00:43,Print,,1,LETTER,4000,1,,
16396,allanc,,Crystal Reports - OECRN01: OE CreditDebit Note,2020-12-30T17:41:52,Print,,1,LETTER,4000,1,,
16395,allanc,,Microsoft Office Outlook - Memo Style,2020-12-30T17:15:54,Print,,4,LETTER,4000,1,,
16394,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-30T17:12:38,Print,,4,LETTER,4000,1,,
16393,kimmcw,,vertilux_claim_1534.pdf,2020-12-30T17:11:17,Print,,1,LETTER,4000,1,,
16392,allanc,,Crystal Reports - OECRN01: OE CreditDebit Note,2020-12-30T17:02:52,Print,,1,LETTER,4000,1,,
16391,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-30T16:04:14,Print,,1,LETTER,4000,1,,
16389,allanc,,Microsoft Word - SOLICITUD NC MOTORES II,2020-12-30T15:45:57,Print,,1,LETTER,4000,1,,
16388,allanc,,Microsoft Word - SOLICITUD NC MOTORES III,2020-12-30T15:41:53,Print,,1,LETTER,4000,1,,
16386,allanc,,Dañado Folio 118  NC MOTORES  - copia (2).xlsx,2020-12-30T15:38:22,Print,,4,LETTER,4000,1,,
16385,allanc,,Dañado Folio 118  NC MOTORES  - copia.xlsx,2020-12-30T15:35:45,Print,,3,LETTER,4000,2,,
16384,allanc,,Dañado Folio 118  NC MOTORES  - copia.xlsx,2020-12-30T15:28:02,Print,,3,LETTER,4000,1,,
16383,allanc,,Dañado Folio 118  NC MOTORES  - copia.xlsx,2020-12-30T15:26:35,Print,,3,LETTER,4000,1,,
16382,allanc,,Microsoft Word - SOLICITUD NC MOTORES I,2020-12-30T15:25:51,Print,,1,LETTER,4000,1,,
16381,kimmcw,,RA Return Authorization,2020-12-30T15:10:13,Print,,1,LETTER,4000,1,,
16380,allanc,,Crystal Reports - RA Return Authorization,2020-12-30T15:04:56,Print,,1,LETTER,4000,1,,
16379,allanc,,Crystal Reports - RA Return Authorization,2020-12-30T15:01:46,Print,,1,LETTER,4000,1,,
16377,allanc,,Pickup,2020-12-30T14:41:01,Print,,1,LETTER,4000,1,,
16376,allanc,,FedEx Ship Manager - Print Your Label(s),2020-12-30T14:36:47,Print,,2,LETTER,4000,1,,
16375,allanc,,FedEx Ship Manager - Confirm your shipment details,2020-12-30T14:36:00,Print,,1,LETTER,4000,1,,
16374,allanc,,FedEx Ship Manager - Create Return Shipment,2020-12-30T14:35:37,Print,,3,LETTER,4000,1,,
16373,kimmcw,,2020-12-16_15-20.png,2020-12-30T14:07:12,Print,,1,LETTER,4000,1,,
16372,kimmcw,,Book1,2020-12-30T13:45:12,Print,,1,LETTER,4000,1,,
16371,kimmcw,,Book1,2020-12-30T13:38:51,Print,,1,LETTER,4000,1,,
16370,kimmcw,,Microsoft Word - Document2,2020-12-30T11:16:00,Print,,2,LETTER,4000,1,,
16369,kimmcw,,Microsoft Word - Document1,2020-12-30T11:14:50,Print,,2,LETTER,4000,1,,
16368,kimmcw,,Aspen_White.jpg (1200×1600),2020-12-30T10:46:28,Print,,2,LETTER,4000,1,,
16367,allanc,,viewPDF,2020-12-30T10:45:45,Print,,1,LETTER,4000,1,,
16366,allanc,,Trace _ Track Shipments,2020-12-30T10:44:14,Print,,1,LETTER,4000,1,,
16365,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2020-12-30T10:41:07,Print,,1,LETTER,4000,1,,
16364,allanc,,viewPDF,2020-12-30T10:32:59,Print,,1,LETTER,4000,1,,
16363,allanc,,Microsoft Office Outlook - Memo Style,2020-12-30T10:15:56,Print,,2,LETTER,4000,1,,
16362,kimmcw,,RA Return Authorization,2020-12-30T10:13:58,Print,,1,LETTER,4000,1,,
16360,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-30T09:58:07,Print,,2,LETTER,4000,1,,
16359,allanc,,Crystal Reports - RA Return Authorization,2020-12-30T09:48:40,Print,,1,LETTER,4000,1,,
16358,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-30T09:47:18,Print,,1,LETTER,4000,1,,
16357,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-30T09:45:42,Print,,1,LETTER,4000,1,,
16356,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-30T09:43:46,Print,,1,LETTER,4000,1,,
16355,allanc,,Microsoft Office Outlook - Memo Style,2020-12-30T09:34:51,Print,,3,LETTER,4000,1,,
16354,allanc,,Microsoft Office Outlook - Memo Style,2020-12-30T09:02:50,Print,,5,LETTER,4000,1,,
16353,kimmcw,,RA Return Authorization,2020-12-30T08:51:20,Print,,1,LETTER,4000,1,,
16352,allanc,,Crystal Reports - RA Return Authorization,2020-12-29T17:34:51,Print,,1,LETTER,4000,1,,
16351,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-29T16:37:03,Print,,1,LETTER,4000,1,,
16349,,,,2020-12-29T16:33:04,Copy,,1,LETTER,4000,1,,
16348,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T16:29:51,Print,,1,LETTER,4000,1,,
16347,kimmcw,,VERTILUX Mail - IN606783 - International Blinds Return,2020-12-29T16:21:44,Print,,1,LETTER,4000,1,,
16346,kimmcw,,Custom Laser - OE Invoice table SO n CustPO,2020-12-29T16:18:29,Print,,1,LETTER,4000,1,,
16345,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-29T16:14:38,Print,,1,LETTER,4000,1,,
16343,,,,2020-12-29T16:03:04,Copy,,1,LETTER,4000,1,,
16342,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T16:02:34,Print,,1,LETTER,4000,1,,
16341,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T15:40:37,Print,,1,LETTER,4000,1,,
16340,kimmcw,,PO_7080_from_Palace_Interior_Design_Inc._13972.pdf,2020-12-29T15:39:39,Print,,1,LETTER,4000,1,,
16339,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T15:08:38,Print,,4,LETTER,4000,1,,
16338,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T15:04:55,Print,,4,LETTER,4000,1,,
16337,,,,2020-12-29T14:31:51,Copy,,1,LETTER,4000,1,,
16336,allanc,,Microsoft Office Outlook - Memo Style,2020-12-29T14:30:49,Print,,3,LETTER,4000,1,,
16334,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T14:17:29,Print,,1,LETTER,4000,1,,
16333,,,,2020-12-29T13:07:59,Copy,,1,LETTER,4000,1,,
16332,allanc,,Crystal Reports - OECRN01: OE CreditDebit Note,2020-12-29T13:02:57,Print,,1,LETTER,4000,1,,
16331,kimmcw,,RA Return Authorization,2020-12-29T12:51:21,Print,,1,LETTER,4000,1,,
16330,allanc,,Crystal Reports - RA Return Authorization,2020-12-29T12:33:28,Print,,1,LETTER,4000,1,,
16329,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-29T12:13:39,Print,,1,LETTER,4000,1,,
16328,,,,2020-12-29T11:56:35,Copy,,1,LETTER,4000,1,,
16327,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T11:56:20,Print,,1,LETTER,4000,1,,
16326,,,,2020-12-29T11:45:00,Copy,,1,LETTER,4000,1,,
16325,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-29T11:44:52,Print,,1,LETTER,4000,1,,
16324,,,,2020-12-29T11:44:42,Copy,,1,LETTER,4000,1,,
16323,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-29T11:44:00,Print,,1,LETTER,4000,1,,
16322,,,,2020-12-29T11:43:51,Copy,,1,LETTER,4000,1,,
16321,,,,2020-12-29T11:41:20,Copy,,1,LETTER,4000,1,,
16320,kimmcw,,Book1,2020-12-29T11:40:56,Print,,1,LETTER,4000,1,,
16316,kimmcw,,Track & Trace Express _ DHL _ Global,2020-12-29T10:45:28,Print,,3,LETTER,4000,1,,
16315,,,,2020-12-29T10:27:29,Copy,,7,LETTER,4000,1,,
16314,,,,2020-12-29T10:26:43,Copy,,2,LETTER,4000,1,,
16311,allanc,,Dañado Folio124 NC ENRROLLABLES.XLSX,2020-12-29T09:36:58,Print,,1,LETTER,4000,1,,
16310,allanc,,WhatsApp Image 2020-12-03 at 9 ,2020-12-29T09:36:23,Print,,1,LETTER,4000,1,,
16309,allanc,,WhatsApp Image 2020-12-03 at 9 ,2020-12-29T09:35:38,Print,,1,LETTER,4000,1,,
16308,allanc,,WhatsApp Image 2020-12-03 at 9 ,2020-12-29T09:34:48,Print,,1,LETTER,4000,1,,
16307,allanc,,WhatsApp Image 2020-12-03 at 9 ,2020-12-29T09:34:19,Print,,1,LETTER,4000,1,,
16306,allanc,,WhatsApp Image 2020-12-03 at 9 ,2020-12-29T09:33:50,Print,,1,LETTER,4000,1,,
16305,allanc,,Crystal Reports - OECRN01: OE CreditDebit Note,2020-12-29T09:26:39,Print,,1,LETTER,4000,1,,
16304,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-29T09:25:48,Print,,1,LETTER,4000,1,,
16303,kimmcw,,IMG_9201.jpg (450×600),2020-12-29T09:21:28,Print,,1,LETTER,4000,1,,
16302,kimmcw,,Credit#4113.doc,2020-12-29T09:04:18,Print,,1,LETTER,4000,1,,
16301,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2020-12-29T09:03:41,Print,,2,LETTER,4000,1,,
16300,allanc,,Crystal Reports - Custom Laser - OE Invoice table SO n CustPO,2020-12-29T08:57:59,Print,,1,LETTER,4000,1,,
16299,allanc,,Microsoft Word - SOLICITUD NC PREMIUM PLUS Y RIEL MATRIX,2020-12-29T08:55:40,Print,,1,LETTER,4000,1,,
16298,allanc,,Dañado Folio125 NC PERFILERIA - copia.xlsx,2020-12-29T08:55:13,Print,,1,LETTER,4000,1,,
16297,allanc,,WhatsApp Image 2020-10-21 at 8 ,2020-12-29T08:54:18,Print,,1,LETTER,4000,1,,
16296,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-29T08:45:57,Print,,1,LETTER,4000,1,,
16295,allanc,,Microsoft Office Outlook - Memo Style,2020-12-29T08:40:01,Print,,2,LETTER,4000,1,,
16294,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-28T17:36:15,Print,,1,LETTER,4000,1,,
16293,allanc,,Microsoft Office Outlook - Memo Style,2020-12-28T17:02:21,Print,,3,LETTER,4000,1,,
16292,allanc,,Crystal Reports - RA Return Authorization,2020-12-28T17:01:40,Print,,1,LETTER,4000,1,,
16291,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T17:00:23,Print,,1,LETTER,4000,1,,
16290,allanc,,Crystal Reports - OECRN01: OE CreditDebit Note,2020-12-28T15:05:29,Print,,1,LETTER,4000,1,,
16289,kimmcw,,RA Return Authorization,2020-12-28T15:05:14,Print,,1,LETTER,4000,1,,
16288,TOSHIBA_PCL6_User,,TOSHIBA PCL6 Color Job,2020-12-28T14:58:50,Print,,12,LETTER,4000,1,,
16287,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T14:57:50,Print,,1,LETTER,4000,1,,
16286,kimmcw,,RA Return Authorization,2020-12-28T14:56:20,Print,,1,LETTER,4000,1,,
16285,kimmcw,,RA Return Authorization,2020-12-28T14:51:49,Print,,1,LETTER,4000,1,,
16284,kimmcw,,RA Return Authorization,2020-12-28T14:46:22,Print,,1,LETTER,4000,1,,
16283,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T14:45:29,Print,,1,LETTER,4000,1,,
16282,kimmcw,,RA Return Authorization,2020-12-28T14:23:03,Print,,1,LETTER,4000,1,,
16281,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T14:12:50,Print,,1,LETTER,4000,1,,
16280,kimmcw,,RA Return Authorization,2020-12-28T14:01:19,Print,,1,LETTER,4000,1,,
16279,kimmcw,,RA Return Authorization,2020-12-28T13:54:33,Print,,1,LETTER,4000,1,,
16278,kimmcw,,RA Return Authorization,2020-12-28T13:32:53,Print,,1,LETTER,4000,1,,
16277,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:58:44,Print,,1,LETTER,4000,1,,
16276,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:52:53,Print,,1,LETTER,4000,1,,
16275,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:45:41,Print,,1,LETTER,4000,1,,
16273,allanc,,Pickup,2020-12-28T12:43:16,Print,,2,LETTER,4000,1,,
16272,allanc,,FedEx Ship Manager - Print Your Label(s),2020-12-28T12:38:00,Print,,2,LETTER,4000,1,,
16271,allanc,,FedEx Ship Manager - Confirm your shipment details,2020-12-28T12:37:02,Print,,1,LETTER,4000,1,,
16270,allanc,,FedEx Ship Manager - Create Return Shipment,2020-12-28T12:36:04,Print,,3,LETTER,4000,1,,
16269,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:33:43,Print,,1,LETTER,4000,1,,
16268,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:28:09,Print,,1,LETTER,4000,1,,
16267,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:27:13,Print,,1,LETTER,4000,1,,
16266,,,,2020-12-28T12:24:35,Copy,,1,LETTER,4000,1,,
16265,kimmcw,,Custom Laser - OE Invoice table SO n CustPO,2020-12-28T12:12:10,Print,,1,LETTER,4000,1,,
16264,kimmcw,,VERTILUX Mail - IN602329 - RMA REMINGTON,2020-12-28T12:12:00,Print,,1,LETTER,4000,1,,
16263,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-28T12:02:51,Print,,7,LETTER,4000,1,,
16262,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:02:31,Print,,1,LETTER,4000,1,,
16261,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T12:01:20,Print,,1,LETTER,4000,1,,
16260,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T11:58:18,Print,,1,LETTER,4000,1,,
16259,allanc,,Crystal Reports - RA Return Authorization,2020-12-28T11:58:10,Print,,2,LETTER,4000,1,,
16258,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T11:49:45,Print,,1,LETTER,4000,1,,
16257,allanc,,Crystal Reports - RA Return Authorization,2020-12-28T11:37:53,Print,,2,LETTER,4000,1,,
16255,,,,2020-12-28T11:19:39,Copy,,1,LETTER,4000,1,,
16254,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T11:02:45,Print,,1,LETTER,4000,1,,
16253,kimmcw,,RA Return Authorization,2020-12-28T11:01:26,Print,,1,LETTER,4000,1,,
16252,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T10:59:22,Print,,1,LETTER,4000,1,,
16251,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T10:45:45,Print,,1,LETTER,4000,1,,
16250,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T10:43:56,Print,,1,LETTER,4000,1,,
16249,allanc,,Crystal Reports - RA Return Authorization,2020-12-28T10:33:58,Print,,1,LETTER,4000,1,,
16248,,,,2020-12-28T10:27:35,Copy,,1,LETTER,4000,1,,
16247,kimmcw,,DebitMemo# 4233 Xidamen.xlsx,2020-12-28T10:27:15,Print,,1,LETTER,4000,1,,
16246,allanc,,Crystal Reports - OECRN01: OE CreditDebit Note,2020-12-28T09:38:21,Print,,1,LETTER,4000,1,,
16245,kimmcw,,Credit#4113.doc,2020-12-28T09:23:27,Print,,1,LETTER,4000,1,,
16244,allanc,,Crystal Reports - OE CreditDebit Note 9-18-18,2020-12-28T08:57:44,Print,,3,LETTER,4000,1,,
16243,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-28T08:50:30,Print,,1,LETTER,4000,1,,
16242,kimmcw,,WhatsApp_Image_2020-12-24_at_2.23.44_PM.jpeg (1280×720),2020-12-28T08:47:10,Print,,1,LETTER,4000,1,,
16241,kimmcw,,WhatsApp_Image_2020-12-24_at_2.11.05_PM.jpeg (720×1280),2020-12-28T08:46:58,Print,,1,LETTER,4000,1,,
16240,kimmcw,,WhatsApp_Image_2020-12-24_at_2.10.45_PM.jpeg (720×1280),2020-12-28T08:46:45,Print,,1,LETTER,4000,1,,
16239,kimmcw,,WhatsApp_Image_2020-12-23_at_5.13.04_PM.jpeg (720×1280),2020-12-28T08:46:30,Print,,1,LETTER,4000,1,,
16238,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.40_PM.jpeg (720×1280),2020-12-28T08:46:16,Print,,1,LETTER,4000,1,,
16237,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.40_PM_(3).jpeg (720×1280),2020-12-28T08:46:14,Print,,1,LETTER,4000,1,,
16236,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.40_PM_(2).jpeg (720×1280),2020-12-28T08:46:12,Print,,1,LETTER,4000,1,,
16235,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.40_PM_(1).jpeg (720×1280),2020-12-28T08:46:10,Print,,1,LETTER,4000,1,,
16234,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.39_PM.jpeg (720×1280),2020-12-28T08:45:25,Print,,1,LETTER,4000,1,,
16233,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.39_PM_(2).jpeg (720×1280),2020-12-28T08:45:23,Print,,1,LETTER,4000,1,,
16232,kimmcw,,WhatsApp_Image_2020-12-23_at_5.11.39_PM_(1).jpeg (720×1280),2020-12-28T08:45:21,Print,,1,LETTER,4000,1,,
16231,kimmcw,,RA Return Authorization,2020-12-24T14:01:45,Print,,1,LETTER,4000,1,,
16230,kimmcw,,RA Return Authorization,2020-12-24T13:54:15,Print,,1,LETTER,4000,1,,
16229,kimmcw,,RA Return Authorization,2020-12-24T13:49:39,Print,,1,LETTER,4000,1,,
16228,kimmcw,,Remote Desktop Redirected Printer Doc,2020-12-24T13:29:23,Print,,1,LETTER,4000,1,,
