JobID,User Name,Domain Name,Document Name,Date Time,Type,Department Number,Pages,Size,Status,Sets,PIN,Project Code
5858,Windows User,,Windows Document,2019-07-12T13:04:15,Print,,3,LETTER,4000,1,,
5857,Windows User,,Windows Document,2019-07-12T13:03:22,Print,,1,LETTER,4000,1,,
5855,Windows User,,Windows Document,2019-07-12T12:59:52,Print,,1,LETTER,4000,1,,
5854,Windows User,,Windows Document,2019-07-12T12:58:11,Print,,1,LETTER,4000,1,,
5853,Windows User,,Windows Document,2019-07-12T12:51:33,Print,,1,LETTER,4000,1,,
5852,Windows User,,Windows Document,2019-07-12T12:47:29,Print,,2,LETTER,4000,1,,
5851,Windows User,,Windows Document,2019-07-12T12:47:10,Print,,1,LETTER,4000,1,,
5850,Windows User,,Windows Document,2019-07-12T12:46:45,Print,,1,LETTER,4000,1,,
5849,Windows User,,Windows Document,2019-07-12T12:45:57,Print,,3,LETTER,4000,1,,
5847,User,,ACFrOgBKMRZWbGF_uA8r8C6B96yBccaXvO-MQ7W...lr_LiImWc93TDKdyZHxcY2s07xgCUIiUmY--E=,2019-07-12T12:41:29,Print,,1,LETTER,4000,1,,
5846,User,,VERTILUX Mail - Purchase Order 130815 from New Port Blinds,2019-07-12T12:41:20,Print,,1,LETTER,4000,1,,
5845,Windows User,,Windows Document,2019-07-12T12:37:38,Print,,1,LETTER,4000,1,,
5844,Windows User,,Windows Document,2019-07-12T12:32:51,Print,,1,LETTER,4000,1,,
5843,Windows User,,Windows Document,2019-07-12T12:29:51,Print,,1,LETTER,4000,1,,
5839,christopher,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC,2019-07-12T12:29:01,Print,,1,LETTER,4000,1,,
5838,christopher,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC,2019-07-12T12:24:39,Print,,1,LETTER,4000,1,,
5837,christopher,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC,2019-07-12T12:23:49,Print,,1,LETTER,4000,1,,
5836,Windows User,,Windows Document,2019-07-12T12:23:04,Print,,1,LETTER,4000,1,,
5835,Windows User,,Windows Document,2019-07-12T12:21:19,Print,,1,LETTER,4000,1,,
5834,Windows User,,Windows Document,2019-07-12T12:20:48,Print,,1,LETTER,4000,1,,
5833,Windows User,,Windows Document,2019-07-12T12:20:22,Print,,1,LETTER,4000,1,,
5832,Windows User,,Windows Document,2019-07-12T12:16:53,Print,,1,LETTER,4000,1,,
5831,aruiz,VERTILUX.LTD,SO546740 - URUG01.pdf,2019-07-12T12:16:44,Print,,1,LETTER,4000,1,,
5830,aruiz,VERTILUX.LTD,SO546742 - URUG01.pdf,2019-07-12T12:16:25,Print,,2,LETTER,4000,1,,
5829,aruiz,VERTILUX.LTD,SO546742 - GP ANALISYS.pdf,2019-07-12T12:16:07,Print,,2,LETTER,4000,1,,
5828,aruiz,VERTILUX.LTD,SO546740 - GP ANALISYS.pdf,2019-07-12T12:15:51,Print,,1,LETTER,4000,1,,
5825,aruiz,VERTILUX.LTD,SO546740 - SHIPPABLE.pdf,2019-07-12T12:15:44,Print,,1,LETTER,4000,1,,
5824,aruiz,VERTILUX.LTD,SO546742 -SHIPPABLE.pdf,2019-07-12T12:15:43,Print,,9,LETTER,4000,1,,
5823,aruiz,VERTILUX.LTD,VERTILUX Mail - Re: VERTILUX SO546740 / SO546742 - URUG01 // SAMYSOL S.A,2019-07-12T12:15:17,Print,,2,LETTER,4000,1,,
5821,Windows User,,Windows Document,2019-07-12T12:13:01,Print,,1,LETTER,4000,1,,
5820,User,,Rate Estimate Reference,2019-07-12T12:12:54,Print,,1,LETTER,4000,1,,
5819,Windows User,,Windows Document,2019-07-12T12:10:44,Print,,1,LETTER,4000,1,,
5818,Windows User,,Windows Document,2019-07-12T12:09:34,Print,,1,LETTER,4000,1,,
5817,Windows User,,Windows Document,2019-07-12T12:09:28,Print,,1,LETTER,4000,1,,
5816,Windows User,,Windows Document,2019-07-12T12:09:04,Print,,1,LETTER,4000,1,,
5814,paolay,VERTILUX.LTD,Remote Desktop Redirected Printer Doc,2019-07-12T12:03:36,Print,,1,LETTER,4000,1,,
5813,Windows User,,Windows Document,2019-07-12T11:58:17,Print,,1,LETTER,4000,1,,
5812,Windows User,,Windows Document,2019-07-12T11:57:49,Print,,1,LETTER,4000,1,,
5811,Windows User,,Windows Document,2019-07-12T11:55:24,Print,,1,LETTER,4000,1,,
5810,paolay,VERTILUX.LTD,SHIP INSTRUCTIONS MARCH 21.xlsx,2019-07-12T11:51:59,Print,,1,LETTER,4000,1,,
5809,paolay,VERTILUX.LTD,SHIP INSTRUCTIONS MARCH 21.xlsx,2019-07-12T11:51:09,Print,,1,LETTER,4000,1,,
5808,christopher,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2019-07-12T11:50:35,Print,,1,LETTER,4000,1,,
5807,christopher,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2019-07-12T11:49:48,Print,,1,LETTER,4000,1,,
5806,paolay,VERTILUX.LTD,SO547784.pdf,2019-07-12T11:41:36,Print,,1,LETTER,4000,1,,
5805,Windows User,,Windows Document,2019-07-12T11:41:31,Print,,6,LETTER,4000,1,,
5804,paolay,VERTILUX.LTD,Microsoft Office Outlook - Memo Style,2019-07-12T11:33:09,Print,,8,LETTER,4000,1,,
5803,paolay,VERTILUX.LTD,Remote Desktop Redirected Printer Doc,2019-07-12T11:31:17,Print,,1,LETTER,4000,1,,
5802,Versalles,LAPTOP-D7VG2OEV,Microsoft Word - Document1,2019-07-12T11:31:16,Print,,1,LETTER,4000,4,,
5801,paolay,VERTILUX.LTD,Remote Desktop Redirected Printer Doc,2019-07-12T11:30:49,Print,,1,LETTER,4000,1,,
5798,paolay,VERTILUX.LTD,SO547767.pdf,2019-07-12T11:30:12,Print,,1,LETTER,4000,1,,
5797,paolay,VERTILUX.LTD,so547768.pdf,2019-07-12T11:29:58,Print,,1,LETTER,4000,1,,
5795,Windows User,,Windows Document,2019-07-12T11:23:59,Print,,3,LETTER,4000,1,,
5793,aruiz,VERTILUX.LTD,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2019-07-12T11:19:10,Print,,1,LETTER,4000,1,,
5792,Windows User,,Windows Document,2019-07-12T11:17:00,Print,,7,LETTER,4000,1,,
5791,Windows User,,Windows Document,2019-07-12T11:16:29,Print,,4,LETTER,4000,1,,
5790,Windows User,,Windows Document,2019-07-12T11:14:51,Print,,1,LETTER,4000,1,,
5789,Windows User,,Windows Document,2019-07-12T11:14:39,Print,,2,LETTER,4000,1,,
5788,mahlopez,,Microsoft Office Outlook - Memo Style,2019-07-12T11:14:14,Print,,3,LETTER,4000,1,,
5787,Windows User,,Windows Document,2019-07-12T11:10:03,Print,,9,LETTER,4000,1,,
5786,Windows User,,Windows Document,2019-07-12T11:09:42,Print,,1,LETTER,4000,1,,
5785,Windows User,,Windows Document,2019-07-12T11:04:21,Print,,2,LETTER,4000,1,,
5784,Windows User,,Windows Document,2019-07-12T11:03:35,Print,,1,LETTER,4000,1,,
5783,aruiz,VERTILUX.LTD,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2019-07-12T11:03:06,Print,,1,LETTER,4000,1,,
5782,aruiz,VERTILUX.LTD,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2019-07-12T11:02:30,Print,,1,LETTER,4000,1,,
5781,Windows User,,Windows Document,2019-07-12T11:01:53,Print,,4,LETTER,4000,1,,
5780,aruiz,VERTILUX.LTD,VERTILUX Mail - SO547736,2019-07-12T11:01:21,Print,,1,LETTER,4000,1,,
5779,MAHLOPEZ,,Crystal Reports - Export Department Order Confirmation ODBC,2019-07-12T10:57:30,Print,,1,LETTER,4000,1,,
5778,mahlopez,,Microsoft Office Outlook - Memo Style,2019-07-12T10:37:27,Print,,2,LETTER,4000,1,,
5777,Windows User,,Windows Document,2019-07-12T10:36:44,Print,,2,LETTER,4000,1,,
5776,Windows User,,Windows Document,2019-07-12T10:30:24,Print,,1,LETTER,4000,1,,
5775,Windows User,,Windows Document,2019-07-12T10:29:47,Print,,1,LETTER,4000,1,,
5774,Windows User,,Windows Document,2019-07-12T10:29:35,Print,,1,LETTER,4000,1,,
5773,User,,VERTILUX Mail - J Gimbel So547765 Sample Order,2019-07-12T10:27:36,Print,,1,LETTER,4000,1,,
5772,Windows User,,Windows Document,2019-07-12T10:27:25,Print,,1,LETTER,4000,1,,
5771,Windows User,,Windows Document,2019-07-12T10:20:50,Print,,1,LETTER,4000,1,,
5770,Windows User,,Windows Document,2019-07-12T10:20:22,Print,,1,LETTER,4000,1,,
5769,Windows User,,Windows Document,2019-07-12T10:19:38,Print,,3,LETTER,4000,1,,
5768,Windows User,,Windows Document,2019-07-12T10:17:23,Print,,1,LETTER,4000,1,,
5767,MAHLOPEZ,,Crystal Reports - Export Department Order Confirmation ODBC,2019-07-12T10:15:48,Print,,3,LETTER,4000,1,,
5766,Windows User,,Windows Document,2019-07-12T10:10:27,Print,,1,LETTER,4000,1,,
5765,Windows User,,Windows Document,2019-07-12T10:10:00,Print,,1,LETTER,4000,1,,
5764,aruiz,VERTILUX.LTD,SHIPPABLE SO547707.pdf,2019-07-12T10:09:44,Print,,1,LETTER,4000,1,,
5763,aruiz,VERTILUX.LTD,SO GP ANALYSIS SO547702.pdf,2019-07-12T10:09:33,Print,,1,LETTER,4000,1,,
5762,aruiz,VERTILUX.LTD,SO GP ANALYSIS SO547707.pdf,2019-07-12T10:09:23,Print,,1,LETTER,4000,1,,
5761,aruiz,VERTILUX.LTD,so547707.pdf,2019-07-12T10:09:17,Print,,1,LETTER,4000,1,,
5760,aruiz,VERTILUX.LTD,so547702.pdf,2019-07-12T10:09:16,Print,,1,LETTER,4000,1,,
5759,Versalles,LAPTOP-D7VG2OEV,Microsoft Outlook - Memo Style,2019-07-12T10:09:15,Print,,12,LETTER,4000,1,,
5758,aruiz,VERTILUX.LTD,shippable so547702.pdf,2019-07-12T10:08:51,Print,,3,LETTER,4000,1,,
5757,aruiz,VERTILUX.LTD,VERTILUX Mail - RV: pedido No 455 proye...Blue Int SO547707 y SO547702 APROBADAS,2019-07-12T10:08:42,Print,,3,LETTER,4000,1,,
5756,Versalles,LAPTOP-D7VG2OEV,Vertilux Blinds & Shades® | Shipping Reference: REF0000049095,2019-07-12T10:04:13,Print,,2,LETTER,4000,1,,
5755,paolay,VERTILUX.LTD,Microsoft Office Outlook - Memo Style,2019-07-12T10:03:09,Print,,7,LETTER,4000,1,,
5754,aruiz,VERTILUX.LTD,shippable so547766.pdf,2019-07-12T10:02:10,Print,,1,LETTER,4000,1,,
5753,aruiz,VERTILUX.LTD,SO GP ANALYSIS So547766.pdf,2019-07-12T10:01:57,Print,,1,LETTER,4000,1,,
5752,aruiz,VERTILUX.LTD,SO547766.pdf,2019-07-12T10:01:49,Print,,1,LETTER,4000,1,,
5751,aruiz,VERTILUX.LTD,VERTILUX Mail - RV: Agregado Olimpo Int SO547766 adicion aprobada,2019-07-12T10:01:41,Print,,2,LETTER,4000,1,,
5750,MAHLOPEZ,,Crystal Reports - Export Department Order Confirmation ODBC,2019-07-12T09:58:02,Print,,3,LETTER,4000,1,,
5749,Windows User,,Windows Document,2019-07-12T09:51:19,Print,,14,LETTER,4000,1,,
5748,Windows User,,Windows Document,2019-07-12T09:48:03,Print,,3,LETTER,4000,1,,
5747,aruiz,VERTILUX.LTD,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2019-07-12T09:47:03,Print,,1,LETTER,4000,1,,
5746,mahlopez,,Microsoft Word - Template for Exports Freight Forwarder - Copy _6_,2019-07-12T09:43:35,Print,,2,LETTER,4000,1,,
5745,mahlopez,,Microsoft Office Outlook - Memo Style,2019-07-12T09:41:07,Print,,2,LETTER,4000,1,,
5744,Versalles,LAPTOP-D7VG2OEV,Remote Desktop Redirected Printer Doc,2019-07-12T09:40:58,Print,,2,LETTER,4000,1,,
5743,Windows User,,Windows Document,2019-07-12T09:37:49,Print,,2,LETTER,4000,1,,
5742,Windows User,,Windows Document,2019-07-12T09:37:37,Print,,1,LETTER,4000,1,,
5741,Windows User,,Windows Document,2019-07-12T09:37:29,Print,,3,LETTER,4000,1,,
5740,Windows User,,Windows Document,2019-07-12T09:36:51,Print,,1,LETTER,4000,1,,
5739,Windows User,,Windows Document,2019-07-12T09:36:42,Print,,3,LETTER,4000,1,,
5738,Windows User,,Windows Document,2019-07-12T09:36:32,Print,,2,LETTER,4000,1,,
5737,Windows User,,Windows Document,2019-07-12T09:36:24,Print,,13,LETTER,4000,1,,
5736,Windows User,,Windows Document,2019-07-12T09:33:45,Print,,2,LETTER,4000,1,,
5735,Windows User,,Windows Document,2019-07-12T09:33:20,Print,,1,LETTER,4000,1,,
5734,Windows User,,Windows Document,2019-07-12T09:32:05,Print,,1,LETTER,4000,1,,
5733,Windows User,,Windows Document,2019-07-12T09:31:57,Print,,2,LETTER,4000,1,,
5732,Windows User,,Windows Document,2019-07-12T09:27:19,Print,,8,LETTER,4000,1,,
5731,Windows User,,Windows Document,2019-07-12T09:24:55,Print,,3,LETTER,4000,1,,
5730,Windows User,,Windows Document,2019-07-12T09:23:43,Print,,2,LETTER,4000,1,,
5729,Windows User,,Windows Document,2019-07-12T09:23:16,Print,,1,LETTER,4000,1,,
5728,paolay,VERTILUX.LTD,Remote Desktop Redirected Printer Doc,2019-07-12T09:23:02,Print,,1,LETTER,4000,1,,
5727,Windows User,,Windows Document,2019-07-12T09:22:45,Print,,3,LETTER,4000,1,,
5726,Windows User,,Windows Document,2019-07-12T09:22:29,Print,,1,LETTER,4000,1,,
5725,Windows User,,Windows Document,2019-07-12T09:22:15,Print,,1,LETTER,4000,1,,
5724,Windows User,,Windows Document,2019-07-12T09:22:07,Print,,1,LETTER,4000,1,,
5723,Windows User,,Windows Document,2019-07-12T09:21:30,Print,,3,LETTER,4000,1,,
5722,Windows User,,Windows Document,2019-07-12T09:21:14,Print,,1,LETTER,4000,1,,
5721,Windows User,,Windows Document,2019-07-12T09:20:49,Print,,1,LETTER,4000,1,,
5720,aruiz,VERTILUX.LTD,VERTILUX Mail - Re: FW: PEDIDO SCREEN VERTILUX,2019-07-12T09:19:23,Print,,1,LETTER,4000,1,,
5719,Windows User,,Windows Document,2019-07-12T09:19:04,Print,,1,LETTER,4000,1,,
5718,Windows User,,Windows Document,2019-07-12T09:15:50,Print,,1,LETTER,4000,1,,
5717,Windows User,,Windows Document,2019-07-12T09:15:19,Print,,1,LETTER,4000,1,,
5716,,,,2019-07-12T09:04:35,Copy,,1,LETTER,4000,1,,
5715,,,,2019-07-12T09:04:15,Copy,,1,LETTER,4000,1,,
5714,,,,2019-07-12T09:03:52,Copy,,1,LETTER,4000,1,,
5713,paolay,VERTILUX.LTD,Microsoft Office Outlook - Memo Style,2019-07-12T08:53:03,Print,,2,LETTER,4000,1,,
5712,User,,VERTILUX Mail - SO547674 Blynco ((DROP FROM MIAMI)),2019-07-12T08:48:40,Print,,1,LETTER,4000,1,,
5709,paolay,VERTILUX.LTD,Microsoft Office Outlook - Memo Style,2019-07-12T08:44:18,Print,,2,LETTER,4000,1,,
5708,paolay,VERTILUX.LTD,SO547768.pdf,2019-07-12T08:42:58,Print,,1,LETTER,4000,1,,
5707,paolay,VERTILUX.LTD,SO547767.pdf,2019-07-12T08:42:46,Print,,1,LETTER,4000,1,,
5706,paolay,VERTILUX.LTD,Microsoft Office Outlook - Memo Style,2019-07-12T08:42:15,Print,,4,LETTER,4000,1,,
5705,AlexisP,DESKTOP-3USG7EK,Decal List as of 7.09.19.xlsx,2019-07-11T18:28:57,Print,,6,LETTER,4000,1,,
5704,Windows User,,Windows Document,2019-07-11T18:19:12,Print,,1,LETTER,4000,1,,
5703,Windows User,,Windows Document,2019-07-11T18:19:11,Print,,1,LETTER,4000,1,,
5702,Windows User,,Windows Document,2019-07-11T18:19:06,Print,,4,LETTER,4000,1,,
5699,allanc,,6242019.jpg (640×480),2019-07-11T17:57:45,Print,,1,LETTER,4000,1,,
5697,Windows User,,Windows Document,2019-07-11T17:26:02,Print,,1,LETTER,4000,1,,
5696,Windows User,,Windows Document,2019-07-11T17:25:50,Print,,1,LETTER,4000,1,,
5694,Windows User,,Windows Document,2019-07-11T17:03:46,Print,,2,LETTER,4000,1,,
5693,Versalles,LAPTOP-D7VG2OEV,20190711164835.pdf,2019-07-11T17:03:36,Print,,1,LETTER,4000,1,,
5692,Windows User,,Windows Document,2019-07-11T17:02:24,Print,,1,LETTER,4000,1,,
5691,Versalles,LAPTOP-D7VG2OEV,Microsoft Outlook - Memo Style,2019-07-11T17:02:23,Print,,1,LETTER,4000,1,,
5690,Windows User,,Windows Document,2019-07-11T17:01:46,Print,,1,LETTER,4000,1,,
5689,Windows User,,Windows Document,2019-07-11T17:01:00,Print,,1,LETTER,4000,1,,
5688,Windows User,,Windows Document,2019-07-11T17:00:17,Print,,3,LETTER,4000,1,,
5685,christopher,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC,2019-07-11T16:56:56,Print,,1,LETTER,4000,1,,
5684,MAHLOPEZ,,Crystal Reports - Export Department Order Confirmation ODBC,2019-07-11T16:55:53,Print,,1,LETTER,4000,1,,
5683,christopher,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC,2019-07-11T16:55:36,Print,,1,LETTER,4000,1,,
5682,aruiz,VERTILUX.LTD,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2019-07-11T16:49:13,Print,,1,LETTER,4000,1,,
5681,aruiz,VERTILUX.LTD,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2019-07-11T16:48:30,Print,,1,LETTER,4000,1,,
5680,aruiz,VERTILUX.LTD,Fitobachi SO547736.pdf,2019-07-11T16:45:45,Print,,1,LETTER,4000,1,,
5679,aruiz,VERTILUX.LTD,Fitobachi SO547594.pdf,2019-07-11T16:45:36,Print,,1,LETTER,4000,1,,
5678,aruiz,VERTILUX.LTD,Fitobachi SO547594 GP.pdf,2019-07-11T16:45:25,Print,,1,LETTER,4000,1,,
5677,aruiz,VERTILUX.LTD,VERTILUX Mail - FW: PEDIDO SCREEN VERTILUX,2019-07-11T16:45:24,Print,,6,LETTER,4000,1,,
5676,mahlopez,,OC 2246 Siplan componentes_.pdf,2019-07-11T16:42:03,Print,,1,LETTER,4000,1,,
5675,mahlopez,,OC 2247 Siplan Cazorla.pdf,2019-07-11T16:41:46,Print,,1,LETTER,4000,1,,
5674,mahlopez,,Microsoft Office Outlook - Memo Style,2019-07-11T16:41:31,Print,,1,LETTER,4000,1,,
5673,User,,ACFrOgA5ZW-z1rkhVe9dgPrc5k3qLrJ2K_C2wJr...L6ZeXbTBiJN0ac2ddfV3RGldgiUwV-nsEanns=,2019-07-11T16:39:16,Print,,1,LETTER,4000,1,,
5672,User,,ACFrOgB37lNKLYnln9hBnso7_VgkCWJ0q5TrzyI...p2BNwAklNMvbjBm2f6SAxTyPC7E5_e03thU9E=,2019-07-11T16:39:08,Print,,1,LETTER,4000,1,,
5671,User,,ACFrOgAAM9NhoqtPb3RfeoTGg-rUEEZKUJPw-jg...aLDOF20yL744hOrnuSx2BSetadqjLmA3k9g9Y=,2019-07-11T16:39:01,Print,,1,LETTER,4000,1,,
5670,mahlopez,,BK 70860.pdf,2019-07-11T16:33:06,Print,,2,LETTER,4000,1,,
5668,aruiz,VERTILUX.LTD,Container Loading Resume,2019-07-11T16:28:33,Print,,1,LETTER,4000,1,,
5667,aruiz,VERTILUX.LTD,Container Loading Resume,2019-07-11T16:28:20,Print,,1,LETTER,4000,1,,
5664,Windows User,,Windows Document,2019-07-11T16:27:35,Print,,1,LETTER,4000,1,,
5663,Versalles,LAPTOP-D7VG2OEV,Remote Desktop Redirected Printer Doc,2019-07-11T16:27:00,Print,,1,LETTER,4000,1,,
5662,Versalles,LAPTOP-D7VG2OEV,Remote Desktop Redirected Printer Doc,2019-07-11T16:26:44,Print,,1,LETTER,4000,1,,
5661,Windows User,,Windows Document,2019-07-11T16:26:18,Print,,1,LETTER,4000,1,,
5658,christopher,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2019-07-11T16:19:30,Print,,1,LETTER,4000,1,,
5657,MAHLOPEZ,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2019-07-11T16:18:05,Print,,1,LETTER,4000,1,,
5656,User,,ACFrOgBWu1q1Z9FZxgWERzKuetRyEWNI2R4eqOa...Xy7gQ6Nrve5VyQaBNjTtde2Ht_6VELu0WkKYU=,2019-07-11T16:16:55,Print,,3,LETTER,4000,1,,
5655,User,,VERTILUX Mail - Attached please find a sample Card PO for J. GImbel,2019-07-11T15:58:27,Print,,1,LETTER,4000,1,,
5654,Windows User,,Windows Document,2019-07-11T15:57:10,Print,,1,LETTER,4000,1,,
5653,Windows User,,Windows Document,2019-07-11T15:51:21,Print,,2,LETTER,4000,1,,
5652,Windows User,,Windows Document,2019-07-11T15:49:59,Print,,1,LETTER,4000,1,,
5651,Windows User,,Windows Document,2019-07-11T15:47:52,Print,,2,LETTER,4000,1,,
5650,Windows User,,Windows Document,2019-07-11T15:47:09,Print,,2,LETTER,4000,1,,
5649,Windows User,,Windows Document,2019-07-11T15:41:45,Print,,1,LETTER,4000,1,,
5648,Windows User,,Windows Document,2019-07-11T15:41:36,Print,,2,LETTER,4000,1,,
5647,MAHLOPEZ,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2019-07-11T15:40:35,Print,,1,LETTER,4000,1,,
5646,Windows User,,Windows Document,2019-07-11T15:39:51,Print,,1,LETTER,4000,1,,
5645,Windows User,,Windows Document,2019-07-11T15:39:06,Print,,1,LETTER,4000,1,,
5644,Windows User,,Windows Document,2019-07-11T15:38:47,Print,,1,LETTER,4000,1,,
