"JobID","User Name","Domain Name","Document Name","Date Time","Type","Department Number","Pages","Size","Status","Sets","PIN","Project Code"
"96268","kenya","","ERP Web Application _ Shipping Reference_ REF0000090329","2021-01-04T14:20:28","Print","","2","LETTER","4000","1","",""
"96267","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090334","2021-01-04T14:19:21","Print","","1","LETTER","4000","2","",""
"96266","kenya","","ERP Web Application _ Shipping Reference_ REF0000090334","2021-01-04T14:19:14","Print","","5","LETTER","4000","1","",""
"96265","kenya","","ERP Web Application _ Shipping Reference_ REF0000090373","2021-01-04T14:09:31","Print","","3","LETTER","4000","1","",""
"96264","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090341","2021-01-04T14:07:36","Print","","1","LETTER","4000","1","",""
"96263","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090341","2021-01-04T14:07:03","Print","","1","LETTER","4000","2","",""
"96262","kenya","","ERP Web Application _ Shipping Reference_ REF0000090341","2021-01-04T14:06:46","Print","","2","LETTER","4000","1","",""
"96261","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090376","2021-01-04T14:05:59","Print","","1","LETTER","4000","2","",""
"96260","kenya","","ERP Web Application _ Shipping Reference_ REF0000090376","2021-01-04T14:05:24","Print","","2","LETTER","4000","1","",""
"96259","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090373","2021-01-04T14:04:44","Print","","1","LETTER","4000","2","",""
"96258","kenya","","ERP Web Application _ Shipping Reference_ REF0000090373","2021-01-04T14:04:38","Print","","3","LETTER","4000","1","",""
"96257","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090355","2021-01-04T14:03:45","Print","","1","LETTER","4000","2","",""
"96256","kenya","","ERP Web Application _ Shipping Reference_ REF0000090355","2021-01-04T14:03:33","Print","","3","LETTER","4000","1","",""
"96255","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090366","2021-01-04T13:55:16","Print","","1","LETTER","4000","2","",""
"96254","kenya","","ERP Web Application _ Shipping Reference_ REF0000090366","2021-01-04T13:55:04","Print","","2","LETTER","4000","1","",""
"96253","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090369","2021-01-04T13:54:12","Print","","1","LETTER","4000","2","",""
"96252","kenya","","ERP Web Application _ Shipping Reference_ REF0000090369","2021-01-04T13:53:59","Print","","2","LETTER","4000","1","",""
"96251","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090378","2021-01-04T13:53:35","Print","","1","LETTER","4000","2","",""
"96250","kenya","","ERP Web Application _ Shipping Reference_ REF0000090378","2021-01-04T13:53:26","Print","","2","LETTER","4000","1","",""
"96249","erolando","VERTILUX.LTD","ERP Web Application _ Shipping Reference_ REF0000090338","2021-01-04T13:47:20","Print","","2","LETTER","4000","1","",""
"96248","erolando","VERTILUX.LTD","ACFrOgCIIQ6VD6_-ro1L8-50zmN12kwuazpufIq...DPXbfNELk0yB2p3YWh4i6NZsl-lTaWvnPh2TU=","2021-01-04T13:46:11","Print","","1","LETTER","4000","2","",""
"96246","","","","2021-01-04T13:33:44","Copy","","1","LETTER","4000","1","",""
"96245","","","","2021-01-04T13:33:32","Copy","","8","LETTER","4000","1","",""
"96244","erolando","VERTILUX.LTD","WC PANAMA JAN 04.xlsx","2021-01-04T13:29:57","Print","","1","LETTER","4000","2","",""
"96243","","","","2021-01-04T13:28:20","Copy","","2","LETTER","4000","1","",""
"96242","","","","2021-01-04T13:11:33","Copy","","1","LETTER","4000","1","",""
"96241","erolando","VERTILUX.LTD","ACFrOgDoK2rZDzJTI2rU5iUntkT1-p5gbF3qKeB...fjjx8r7MvnsVy83Ua3z3DGiSDnsogDDeRqgu4=","2021-01-04T13:07:41","Print","","1","LETTER","4000","1","",""
"96240","erolando","VERTILUX.LTD","ACFrOgA2E-Un0LRkXUeatBVcewHw2FR4wYIoNBO...jIvAYYgqmxZjPMJOOWOel-QacUvcNo-bE9XkY=","2021-01-04T13:07:26","Print","","1","LETTER","4000","1","",""
"96239","erolando","VERTILUX.LTD","ERP Web Application _ Shipping Reference_ REF0000089699","2021-01-04T13:06:41","Print","","2","LETTER","4000","2","",""
"96238","erolando","VERTILUX.LTD","ERP Web Application _ Shipping Reference_ REF0000090006","2021-01-04T13:06:07","Print","","2","LETTER","4000","2","",""
"96237","erolando","VERTILUX.LTD","ACFrOgB2uSFZ9pJWNnsCWG3FRmG37RYg1BoFchC...MEdT5FXsluniSOVbHsORYt-UeKMhLUd4ZAA2g=","2021-01-04T13:04:06","Print","","2","LETTER","4000","2","",""
"96235","","","","2021-01-04T12:48:13","Copy","","2","LETTER","4000","1","",""
"96234","","","","2021-01-04T12:48:00","Copy","","1","LETTER","4000","1","",""
"96233","rolandog","VERTILUX.LTD","RETURN AUTHORIZATION (010).PDF","2021-01-04T12:45:30","Print","","1","LETTER","4000","4","",""
"96232","erolando","VERTILUX.LTD","ERP Web Application _ Shipping Reference_ REF0000084358","2021-01-04T12:45:22","Print","","2","LETTER","4000","2","",""
"96231","erolando","VERTILUX.LTD","ACFrOgB6JG_NfFTrc0k1eXf83nHUlLC5lT7fjnA...xEkDENwMhKZGIxeqIK24TL2GyhhiL4a9JctDM=","2021-01-04T12:44:17","Print","","1","LETTER","4000","1","",""
"96230","erolando","VERTILUX.LTD","ACFrOgB6JG_NfFTrc0k1eXf83nHUlLC5lT7fjnA...xEkDENwMhKZGIxeqIK24TL2GyhhiL4a9JctDM=","2021-01-04T12:44:08","Print","","4","LETTER","4000","1","",""
"96228","","","","2021-01-04T12:36:09","Copy","","1","LETTER","4000","1","",""
"96227","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 39795","2021-01-04T12:33:14","Print","","3","LETTER","4000","2","",""
"96226","","","","2021-01-04T12:19:20","Copy","","2","LETTER","4000","1","",""
"96225","","","","2021-01-04T12:16:29","Copy","","2","LETTER","4000","1","",""
"96224","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 39795","2021-01-04T12:15:31","Print","","1","LETTER","4000","1","",""
"96223","erolando","VERTILUX.LTD","ACFrOgDNIbe_kN7KCVAZwh1EXbmO1iw9gfmXeCR...AgeHZEUMD4cJMrAFT_yCjA2i5ME8fJVxRDUyc=","2021-01-04T12:07:22","Print","","8","LETTER","4000","1","",""
"96222","rolandog","VERTILUX.LTD","Microsoft Outlook - Memo Style","2021-01-04T12:04:48","Print","","6","LETTER","4000","1","",""
"96221","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 50001","2021-01-04T11:39:21","Print","","6","LETTER","4000","2","",""
"96220","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 50001","2021-01-04T11:34:14","Print","","6","LETTER","4000","1","",""
"96219","rolandog","VERTILUX.LTD","CREDIT-DEBIT NOTE 9-18-18 (008).pdf","2021-01-04T11:24:00","Print","","1","LETTER","4000","1","",""
"96218","rolandog","VERTILUX.LTD","Microsoft Word - Document1","2021-01-04T11:22:07","Print","","1","LETTER","4000","1","",""
"96217","","","","2021-01-04T11:00:11","Copy","","1","LETTER","4000","50","",""
"96216","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 50001","2021-01-04T10:49:33","Print","","3","LETTER","4000","1","",""
"96215","","","","2021-01-04T10:47:11","Copy","","1","LETTER","4000","1","",""
"96214","","","","2021-01-04T10:46:50","Copy","","1","LETTER","4000","1","",""
"96213","","","","2021-01-04T10:43:11","Copy","","1","LETTER","4000","2","",""
"96212","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 50137","2021-01-04T10:35:45","Print","","1","LETTER","4000","1","",""
"96211","rolandog","VERTILUX.LTD","Delivery Ticket 1242599.pdf","2021-01-04T10:31:52","Print","","4","LETTER","4000","1","",""
"96210","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 50137","2021-01-04T10:28:15","Print","","1","LETTER","4000","1","",""
"96209","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 50137","2021-01-04T10:21:07","Print","","3","LETTER","4000","2","",""
"96208","rolandog","VERTILUX.LTD","DOC010421-001.pdf","2021-01-04T10:07:22","Print","","1","LETTER","4000","1","",""
"96207","rolandog","VERTILUX.LTD","DOC010421-001.pdf","2021-01-04T10:00:34","Print","","1","LETTER","4000","1","",""
"96206","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 39969","2021-01-04T09:55:45","Print","","3","LETTER","4000","1","",""
"96205","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 39969","2021-01-04T09:51:49","Print","","2","LETTER","4000","1","",""
"96204","rolandog","VERTILUX.LTD","DOC010421.pdf","2021-01-04T09:49:56","Print","","1","LETTER","4000","1","",""
"96203","rolandog","VERTILUX.LTD","ERP Web Application _ Receiving Control_ 39969","2021-01-04T09:48:47","Print","","3","LETTER","4000","1","",""
"96202","","","","2021-01-04T09:39:46","Copy","","1","LETTER","4000","1","",""
"96201","","","","2021-01-04T09:39:18","Copy","","14","LETTER","4000","1","",""
"96200","","","","2021-01-04T09:37:09","Copy","","1","LETTER","4000","1","",""
"96199","","","","2021-01-04T09:37:01","Copy","","2","LETTER","4000","1","",""
"96198","erolando","VERTILUX.LTD","ERP Web Application _ Shipping Reference_ REF0000090282","2021-01-04T09:00:45","Print","","2","LETTER","4000","2","",""
"96196","erolando","VERTILUX.LTD","BOL # 21046246","2021-01-04T08:58:08","Print","","1","LETTER","4000","2","",""
"96195","rolandog","VERTILUX.LTD","Template Merchandise Received LOG A.xls","2021-01-04T08:58:04","Print","","25","LETTER","4000","1","",""
"96197","erolando","VERTILUX.LTD","BOL # 21046246","2021-01-04T08:57:54","Print","","1","LETTER","4000","2","",""
"96194","rolandog","VERTILUX.LTD","Template Merchandise Received LOG A.xls","2021-01-04T08:50:58","Print","","25","LETTER","4000","1","",""
"96193","kenya","","ERP Web Application _ Proforma Invoice_ REF0000090297","2021-01-04T08:47:57","Print","","1","LETTER","4000","2","",""
"96192","kenya","","ERP Web Application _ Shipping Reference_ REF0000090297","2021-01-04T08:47:47","Print","","2","LETTER","4000","1","",""
"96191","whs10","","ERP Web Application _ Receiving Control_ 50137","2021-01-04T08:45:52","Print","","2","LETTER","4000","1","",""
"96190","rolandog","VERTILUX.LTD","Template Merchandise Received LOG A.xls","2021-01-04T08:45:25","Print","","24","LETTER","4000","1","",""
"96189","rolandog","VERTILUX.LTD","Template Merchandise Received LOG A.xls","2021-01-04T08:42:32","Print","","1","LETTER","4000","1","",""
"96188","whs10","","ERP Web Application _ Receiving Control_ 39969","2021-01-04T08:39:59","Print","","2","LETTER","4000","1","",""
