JobID,User Name,Domain Name,Document Name,Date Time,Type,Department Number,Pages,Size,Status,Sets,PIN,Project Code
115174,johandra,,Remote Desktop Redirected Printer Doc,2021-01-05T10:11:48,Print,,2,LETTER,4000,1,,
115172,johandra,,Remote Desktop Redirected Printer Doc,2021-01-05T10:09:17,Print,,1,LETTER,4000,1,,
115171,Versalles,LAPTOP-D7VG2OEV,Microsoft Outlook - Memo Style,2021-01-05T10:07:52,Print,,1,LETTER,4000,1,,
115170,johandra,,Remote Desktop Redirected Printer Doc,2021-01-05T10:07:32,Print,,1,LETTER,4000,1,,
115168,paolay,,Remote Desktop Redirected Printer Doc,2021-01-05T10:03:20,Print,,3,LETTER,4000,1,,
115167,paolay,,Remote Desktop Redirected Printer Doc,2021-01-05T10:00:28,Print,,2,LETTER,4000,1,,
115166,paolay,,"VERTILUX Mail - SO611197 COMPRA - REAL ...A - 04.872.300_0001-11 - USD 10.979,40",2021-01-05T09:56:21,Print,,4,LETTER,4000,1,,
115165,johandra,,6 gubes so612177 - miami.pdf,2021-01-05T09:55:32,Print,,1,LETTER,4000,1,,
115164,johandra,,Microsoft Outlook - Memo Style,2021-01-05T09:55:24,Print,,1,LETTER,4000,1,,
115163,johandra,,Microsoft Outlook - Memo Style,2021-01-05T09:54:56,Print,,1,LETTER,4000,1,,
115162,paolay,,SHIP INSTRUCTIONS INOVADORAS.xlsx,2021-01-05T09:53:32,Print,,1,LETTER,4000,1,,
115161,cselfa,,ERP Web Application _ Proforma Invoice_ REF0000090302,2021-01-05T09:53:25,Print,,1,LETTER,4000,1,,
115159,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-05T09:51:43,Print,,2,LETTER,4000,1,,
115158,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-05T09:51:35,Print,,2,LETTER,4000,1,,
115157,johandra,,Remote Desktop Redirected Printer Doc,2021-01-05T09:50:35,Print,,1,LETTER,4000,1,,
115156,paolay,,SHIP INSTRUCTIONS REF89714.xlsx,2021-01-05T09:50:24,Print,,1,LETTER,4000,1,,
115154,User,,Remote Desktop Redirected Printer Doc,2021-01-05T09:44:42,Print,,1,LETTER,4000,1,,
115152,cselfa,,document,2021-01-05T09:40:24,Print,,5,LETTER,4000,2,,
115151,User,,Remote Desktop Redirected Printer Doc,2021-01-05T09:40:16,Print,,1,LETTER,4000,1,,
115150,paolay,,ACFrOgAxp64QnkZPx6x13m2e3PjDvWVc7HjSen7...8P0rWABMAJXLs5Vjm0MC0rmpov-rjMvkP3Kac=,2021-01-05T09:37:44,Print,,1,LETTER,4000,1,,
115149,User,,Purchase Order 33881 Summary,2021-01-05T09:34:29,Print,,1,LETTER,4000,1,,
115148,cselfa,,document,2021-01-05T09:34:00,Print,,5,LETTER,4000,2,,
115147,paolay,,VERTILUX Mail - Cushionflor SO612180,2021-01-05T09:23:51,Print,,1,LETTER,4000,1,,
115142,Kevin,,Microsoft Word - Price List (D)  Roller Shade Collection 12162020,2021-01-05T09:21:52,Print,,17,LETTER,4000,1,,
115141,User,,ACFrOgC3Gh8Xn5bgVGuqhXIn_pAwpw2xiTzvjEv...vf2A1X1taR0onu7fUd595rZiyzebnK3odfGQU=,2021-01-05T09:16:16,Print,,1,LETTER,4000,1,,
115140,cselfa,,ERP Web Application _ Shipping Reference_ REF0000090410,2021-01-05T09:14:44,Print,,2,LETTER,4000,1,,
115139,cselfa,,ERP Web Application _ Proforma Invoice_ REF0000090410,2021-01-05T09:13:55,Print,,1,LETTER,4000,1,,
115138,User,,Remote Desktop Redirected Printer Doc,2021-01-05T09:13:00,Print,,1,LETTER,4000,1,,
115136,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-05T09:12:13,Print,,2,LETTER,4000,1,,
115135,User,,Remote Desktop Redirected Printer Doc,2021-01-05T09:10:26,Print,,3,LETTER,4000,1,,
115133,paolay,,IN608145.pdf,2021-01-05T09:01:02,Print,,1,LETTER,4000,1,,
115132,User,,Invoice,2021-01-05T08:55:41,Print,,1,LETTER,4000,1,,
115131,User,,Invoice,2021-01-05T08:55:33,Print,,1,LETTER,4000,1,,
115130,paolay,,ACFrOgA5a4RMtZKH_AP7y2cQMCsJB9vYkpRoC-A...9Am4wUEiUcV79_9jGN0E6pCIfCGOXNgev2lhM=,2021-01-05T08:49:12,Print,,1,LETTER,4000,1,,
115129,paolay,,ACFrOgA5a4RMtZKH_AP7y2cQMCsJB9vYkpRoC-A...9Am4wUEiUcV79_9jGN0E6pCIfCGOXNgev2lhM=,2021-01-05T08:48:48,Print,,1,LETTER,4000,1,,
115128,paolay,,ACFrOgDfK9SguG7RNqBf6zGl0YyYoc45-7mHgnD...zDshow4ffmkoAGKFW_ZvO8PFJw0WMBphuqm6E=,2021-01-05T08:48:21,Print,,1,LETTER,4000,1,,
115127,paolay,,VERTILUX Mail - SO612096 Pentagrama S.A.S - COLO34 (OCEAN),2021-01-05T08:47:58,Print,,1,LETTER,4000,1,,
115126,paolay,,ACFrOgCB3eWnoNUL-V4E9uvwUuMQmDC-qOiS6Yj...cZFEu44n_2WTa1ieLdP_sCd7maFA19_kR2UkE=,2021-01-05T08:46:47,Print,,2,LETTER,4000,1,,
115125,paolay,,ACFrOgCQ8vG_kNxlBkOhgU_0yp-k0jubBUusau9...1TucnII_cCF6n08MJFylJjLFhItGChVfxHO4k=,2021-01-05T08:46:20,Print,,3,LETTER,4000,1,,
115124,paolay,,ACFrOgDZ3X9J2KjBcHcyah46z81sXRx3dljayc3...Q7Ezr9v_UuqyyZZ5IQ3zalBkv8K8ag0-MQYkU=,2021-01-05T08:46:18,Print,,2,LETTER,4000,1,,
115123,paolay,,VERTILUX Mail - SO612053 Pentagrama S.A.S - COLO34 (OCEAN - 2D),2021-01-05T08:45:34,Print,,4,LETTER,4000,1,,
115122,paolay,,SO612180.pdf,2021-01-04T17:10:44,Print,,1,LETTER,4000,1,,
115121,cselfa,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2021-01-04T17:00:15,Print,,1,LETTER,4000,1,,
115120,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T16:53:21,Print,,2,LETTER,4000,1,,
115118,cselfa,,Remote Desktop Redirected Printer Doc,2021-01-04T16:52:26,Print,,1,LETTER,4000,1,,
115117,cselfa,,Remote Desktop Redirected Printer Doc,2021-01-04T16:51:54,Print,,1,LETTER,4000,1,,
115116,paolay,,VERTILUX Mail - Re_ SO611860_61_2010 __ Samysol S.A. - URUG01 (OCEAN),2021-01-04T16:47:24,Print,,1,LETTER,4000,1,,
115115,,,,2021-01-04T16:45:12,Print,,1,LETTER,4000,1,,
115114,,,,2021-01-04T16:45:06,Print,,2,LETTER,4000,1,,
115112,User,,FedEx Ship Manager - Print Your Label(s),2021-01-04T16:42:12,Print,,1,LETTER,4000,1,,
115111,paolay,,SO612180.pdf,2021-01-04T16:40:40,Print,,1,LETTER,4000,1,,
115109,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T16:38:02,Print,,1,LETTER,4000,1,,
115108,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T16:37:17,Print,,1,LETTER,4000,1,,
115107,paolay,,VERTILUX Mail - Fascia Valanace,2021-01-04T16:36:16,Print,,3,LETTER,4000,1,,
115106,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T16:34:03,Print,,1,LETTER,4000,1,,
115105,paolay,,ACFrOgC3VyQHc_CXnOFJ10xmQZNIT1q-vjpQ8PO...uo0SyRaVPwkGZG_-la70UTU1KY33A5JgNvwRs=,2021-01-04T16:32:58,Print,,1,LETTER,4000,1,,
115104,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T16:32:51,Print,,2,LETTER,4000,1,,
115103,paolay,,ACFrOgDbXNOf-nyHD052WMIlMVIne7OAuXOY7Mm...qjfl4OyLcb-WdFUloShM7Cn3ku5W_ELQklVkE=,2021-01-04T16:32:31,Print,,2,LETTER,4000,1,,
115102,paolay,,ACFrOgDquRE3vmSYFKM4cuOhTyV3GHslaMBDcl_...8WLWgA2MG1hJeNgziU5JCV_CGh-rZveLLPZyk=,2021-01-04T16:32:16,Print,,1,LETTER,4000,1,,
115101,User,,VERTILUX Mail - RE_ Sample Card,2021-01-04T16:32:06,Print,,2,LETTER,4000,1,,
115100,User,,VERTILUX Mail - T & GB Enterprises SO612078,2021-01-04T16:30:26,Print,,1,LETTER,4000,1,,
115099,cselfa,,ACFrOgCS00lAawEWqxX0YzUN1RQTtcNz-jrAkFs...XcCYuMCH1-DcMGen3SJflBXhZUf5TeQWXGRl4e,2021-01-04T16:29:20,Print,,1,LETTER,4000,1,,
115098,cselfa,,ACFrOgDEdSX6bVlBDfbcein_UAGtDPlEzWRrMtZ...3I_QIhgwP2h-AboC_i1WlQ4Pm7xk2pWHq3Ej0=,2021-01-04T16:26:11,Print,,2,LETTER,4000,1,,
115097,cselfa,,Crystal Reports - SO GP ANALYSIS.RPT,2021-01-04T16:25:46,Print,,3,LETTER,4000,1,,
115096,cselfa,,Crystal Reports - SO GP ANALYSIS.RPT,2021-01-04T16:24:53,Print,,1,LETTER,4000,1,,
115095,paolay,,ACFrOgChEWUaWTtHrDCf_uNYQdgwDF4QGotdtPo...RwIPnVxjYZXGyTx2kzy5GtRNL8tZCVcliZz9k=,2021-01-04T16:24:44,Print,,1,LETTER,4000,1,,
115094,paolay,,ACFrOgBVcFjBKkCPrtip_NXnkfrfH9JiYltGy_2...ALmBDwimvda-KvRJHj6e-Sbsc18LhNWYo8_BQ=,2021-01-04T16:24:31,Print,,1,LETTER,4000,1,,
115093,cselfa,,Crystal Reports - SO GP ANALYSIS.RPT,2021-01-04T16:24:22,Print,,1,LETTER,4000,1,,
115092,paolay,,ACFrOgDgcyLHKlp1C_XBh12MG1oYwpPR6YETaiZ...OSNKQpj7gDSp-lENjLin9GAMmS-0kyVYwfUKA=,2021-01-04T16:23:55,Print,,1,LETTER,4000,1,,
115091,cselfa,,Crystal Reports - SO GP ANALYSIS.RPT,2021-01-04T16:23:43,Print,,1,LETTER,4000,1,,
115090,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T16:23:09,Print,,2,LETTER,4000,1,,
115089,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T16:22:23,Print,,2,LETTER,4000,1,,
115088,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T16:21:13,Print,,1,LETTER,4000,1,,
115087,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T16:20:32,Print,,1,LETTER,4000,1,,
115086,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T16:19:46,Print,,1,LETTER,4000,1,,
115085,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:18:29,Print,,1,LETTER,4000,1,,
115084,paolay,,ERP Web Application _ Proforma Invoice_ REF0000089796,2021-01-04T16:18:13,Print,,1,LETTER,4000,1,,
115083,paolay,,ERP Web Application _ Shipping Reference_ REF0000089796,2021-01-04T16:17:54,Print,,2,LETTER,4000,1,,
115082,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:16:39,Print,,1,LETTER,4000,1,,
115081,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:16:04,Print,,1,LETTER,4000,1,,
115080,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:15:31,Print,,1,LETTER,4000,1,,
115079,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:15:05,Print,,1,LETTER,4000,1,,
115078,paolay,,ERP Web Application _ Proforma Invoice_ REF0000089795,2021-01-04T16:14:32,Print,,1,LETTER,4000,1,,
115077,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:14:15,Print,,1,LETTER,4000,1,,
115076,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:13:40,Print,,1,LETTER,4000,1,,
115075,cselfa,,VERTILUX Mail - Re_ PRE FORMAS TELAS,2021-01-04T16:12:09,Print,,4,LETTER,4000,1,,
115074,paolay,,ERP Web Application _ Shipping Reference_ REF0000089795,2021-01-04T16:11:24,Print,,3,LETTER,4000,1,,
115073,paolay,,ERP Web Application _ Proforma Invoice_ REF0000090044,2021-01-04T16:10:17,Print,,1,LETTER,4000,1,,
115072,paolay,,ERP Web Application _ Shipping Reference_ REF0000090044,2021-01-04T16:09:17,Print,,2,LETTER,4000,1,,
115071,cselfa,,Crystal Reports - SO GP ANALYSIS.RPT,2021-01-04T16:07:37,Print,,1,LETTER,4000,1,,
115070,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T16:06:37,Print,,1,LETTER,4000,1,,
115069,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T16:05:29,Print,,1,LETTER,4000,1,,
115068,cselfa,,VERTILUX Mail - 0-002-13-01106 Rollux Planet FR White 106_ (2.60 mts),2021-01-04T15:59:26,Print,,1,LETTER,4000,1,,
115067,paolay,,ERP Web Application _ Proforma Invoice_ REF0000090105,2021-01-04T15:57:07,Print,,1,LETTER,4000,1,,
115066,paolay,,ERP Web Application _ Shipping Reference_ REF0000090105,2021-01-04T15:55:54,Print,,3,LETTER,4000,1,,
115065,paolay,,pl90104.pdf,2021-01-04T15:52:07,Print,,4,LETTER,4000,1,,
115064,paolay,,ERP Web Application _ Proforma Invoice_ REF0000090104,2021-01-04T15:51:54,Print,,2,LETTER,4000,1,,
115063,cselfa,,Container Loading Resume,2021-01-04T15:48:39,Print,,2,LETTER,4000,1,,
115062,paolay,,ACFrOgDllbQzO87S4r5BJy8mBBsAUD_PUJzs2dp...aIjO4lhg1lyAYtGWfFAfF9RgUFqXGy5AiOMK0=,2021-01-04T15:46:46,Print,,3,LETTER,4000,1,,
115061,paolay,,ACFrOgAPBioCsMKfT_kpMRHUc-4gylYYh9CIH0R...6Be8BuOrhRhnRf0TaQRFF9CKudVuBxJ3rFW0k=,2021-01-04T15:46:22,Print,,1,LETTER,4000,1,,
115060,paolay,,VERTILUX Mail - PERSIANAS INNOVADORAS,2021-01-04T15:43:54,Print,,1,LETTER,4000,1,,
115059,paolay,,VERTILUX Mail - Re_ EMBARQUE DE ESTA SEMANA Decorlux,2021-01-04T15:42:57,Print,,9,LETTER,4000,1,,
115058,cselfa,,Crystal Reports - Custom Laser - OE Invoice table driven ODBC no BO,2021-01-04T15:41:41,Print,,4,LETTER,4000,1,,
115055,User,,Remote Desktop Redirected Printer Doc,2021-01-04T15:38:35,Print,,1,LETTER,4000,1,,
115053,cselfa,,ERP Web Application _ Shipping Reference_ REF0000090410,2021-01-04T15:30:55,Print,,1,LETTER,4000,1,,
115052,cselfa,,ERP Web Application _ Shipping Reference_ REF0000090410,2021-01-04T15:29:34,Print,,1,LETTER,4000,1,,
115051,User,,Remote Desktop Redirected Printer Doc,2021-01-04T15:27:50,Print,,1,LETTER,4000,1,,
115050,User,,Rate Estimate Reference,2021-01-04T15:26:00,Print,,1,LETTER,4000,1,,
115049,cselfa,,VERTILUX Mail - Re_ DHL LOS ANGELES 6-7...ry Motor 1Nm_80rpm_24Vdc_65W-Int.Trfr.,2021-01-04T15:22:24,Print,,4,LETTER,4000,1,,
115048,cselfa,,Crystal Reports - SO GP ANALYSIS.RPT,2021-01-04T15:21:41,Print,,1,LETTER,4000,1,,
115047,cselfa,,Crystal Reports - SHIPPABLE REPORT BY SO WITH CUST PURCH AVERAGE.RPT,2021-01-04T15:21:15,Print,,1,LETTER,4000,1,,
115046,cselfa,,Crystal Reports - ORDER CONFIRMATION-USA NORMAL.RPT,2021-01-04T15:20:44,Print,,1,LETTER,4000,1,,
115045,User,,Remote Desktop Redirected Printer Doc,2021-01-04T15:16:33,Print,,1,LETTER,4000,1,,
115044,paolay,,document,2021-01-04T15:10:14,Print,,2,LETTER,4000,1,,
115043,paolay,,document,2021-01-04T15:06:41,Print,,2,LETTER,4000,1,,
115040,User,,FedEx Ship Manager - Print Your Label(s),2021-01-04T15:04:53,Print,,1,LETTER,4000,1,,
115039,User,,https___www.fedex.com_shipping_jsp_RatingDetail.jsp_locale=en_US,2021-01-04T15:04:43,Print,,1,LETTER,4000,1,,
115038,User,,FedEx Ship Manager - Print Your Label(s),2021-01-04T15:02:12,Print,,1,LETTER,4000,1,,
115037,User,,https___www.fedex.com_shipping_jsp_RatingDetail.jsp_locale=en_US,2021-01-04T15:00:57,Print,,1,LETTER,4000,1,,
115034,User,,PrintLabelPdfServlet,2021-01-04T14:52:44,Print,,2,LETTER,4000,1,,
115033,User,,77825473976.pdf,2021-01-04T14:52:34,Print,,1,LETTER,4000,1,,
115032,User,,PrintLabelPdfServlet,2021-01-04T14:44:38,Print,,1,LETTER,4000,1,,
115031,User,,77825473091.pdf,2021-01-04T14:44:28,Print,,1,LETTER,4000,1,,
115029,User,,PrintLabelPdfServlet,2021-01-04T14:38:36,Print,,2,LETTER,4000,1,,
115028,User,,77825472515.pdf,2021-01-04T14:38:27,Print,,1,LETTER,4000,1,,
115023,User,,PrintLabelPdfServlet,2021-01-04T14:33:02,Print,,1,LETTER,4000,1,,
115022,User,,77825471889.pdf,2021-01-04T14:32:53,Print,,1,LETTER,4000,1,,
115021,User,,PrintLabelPdfServlet,2021-01-04T14:29:19,Print,,2,LETTER,4000,1,,
115020,User,,77825471517.pdf,2021-01-04T14:29:02,Print,,1,LETTER,4000,1,,
115019,User,,PrintLabelPdfServlet,2021-01-04T14:25:45,Print,,1,LETTER,4000,1,,
115018,User,,77825471186.pdf,2021-01-04T14:25:34,Print,,1,LETTER,4000,1,,
115017,User,,PrintLabelPdfServlet,2021-01-04T14:23:57,Print,,1,LETTER,4000,1,,
115016,User,,77825471046.pdf,2021-01-04T14:23:52,Print,,1,LETTER,4000,1,,
115015,User,,Remote Desktop Redirected Printer Doc,2021-01-04T13:49:51,Print,,1,LETTER,4000,1,,
115014,christianf,CHRISTIAN,Correo_ Christian Flebbe - Outlook,2021-01-04T13:37:33,Print,,1,LETTER,4000,1,,
115013,christianf,CHRISTIAN,Correo_ Christian Flebbe - Outlook,2021-01-04T13:37:13,Print,,1,LETTER,4000,1,,
115012,paolay,,Vertilux Ltd. _ ERP Web Application,2021-01-04T13:31:44,Print,,2,LETTER,4000,1,,
115011,christianf,CHRISTIAN,Correo_ Christian Flebbe - Outlook,2021-01-04T13:31:05,Print,,1,LETTER,4000,1,,
115010,christianf,CHRISTIAN,Correo_ Christian Flebbe - Outlook,2021-01-04T13:30:54,Print,,1,LETTER,4000,1,,
115009,cselfa,,File_000.jpeg,2021-01-04T13:30:43,Print,,1,LETTER,4000,1,,
115008,christianf,CHRISTIAN,Correo_ Christian Flebbe - Outlook,2021-01-04T13:30:33,Print,,1,LETTER,4000,1,,
115007,cselfa,,VERTILUX Mail - Re_ Mejoras al Soporte Intermedio,2021-01-04T13:30:22,Print,,3,LETTER,4000,1,,
115006,paolay,,SO612142 REVISED.pdf,2021-01-04T13:29:46,Print,,1,LETTER,4000,1,,
115004,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T13:20:02,Print,,1,LETTER,4000,1,,
115003,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T13:17:16,Print,,1,LETTER,4000,1,,
115002,paolay,,ACFrOgCcB91kRXZ1nWN6jzdb2UZhzv-by_chkIV...CrzaXyhwFdG9DwiHDmckkGa1E4qsa9sZLJtyo=,2021-01-04T13:16:57,Print,,1,LETTER,4000,1,,
115001,paolay,,VERTILUX Mail - Fwd_ consulta sobre ped...t SO612144 adición a marítimo aprobado,2021-01-04T13:15:55,Print,,1,LETTER,4000,1,,
115000,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T13:13:18,Print,,2,LETTER,4000,1,,
114999,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T13:12:56,Print,,1,LETTER,4000,1,,
114998,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T13:11:31,Print,,2,LETTER,4000,1,,
114997,TOSHIBA_PCL6_User,,TOSHIBA PCL6 BW Job,2021-01-04T13:10:43,Print,,1,LETTER,4000,1,,
114996,paolay,,PACKING LIST COVER.pdf,2021-01-04T13:10:26,Print,,1,LETTER,4000,1,,
114995,paolay,,PACKING LIST COVER.pdf,2021-01-04T13:07:58,Print,,1,LETTER,4000,1,,
114991,paolay,,IN608089.pdf,2021-01-04T12:57:42,Print,,2,LETTER,4000,1,,
114989,cselfa,,Remote Desktop Redirected Printer Doc,2021-01-04T12:47:19,Print,,3,LETTER,4000,1,,
114988,paolay,,ACFrOgBxLAzg7FgQ7X31GJ0FLUtnIjIheq1F2Gi...k-iwxWlLxNGwnT1sKIoKO9FB1vWB_rT0SwA_0=,2021-01-04T12:33:06,Print,,2,LETTER,4000,1,,
114987,paolay,,ACFrOgDWh40V06_Gi7lzGVKfV2Yl7_zbo4RcCkz...A3bHsi3q--xO6NeW5zz_FH0rrsXqgyeWdJDwA=,2021-01-04T12:32:51,Print,,1,LETTER,4000,1,,
114986,paolay,,VERTILUX Mail - Fwd_ Repuesto ASCO para...37 pedido especial Directo 2D aprobado,2021-01-04T12:22:21,Print,,1,LETTER,4000,1,,
